District,Crop,Price Date,Crop Price (Rs per quintal)
Tiruppur,Banana,Aug-19,1960
Tiruppur,Banana,Oct-19,2000
Tiruppur,Banana,Nov-19,1920
Tiruppur,Banana,Dec-19,1965
Tiruppur,Banana,Jan-20,1990
Tiruppur,Banana,Mar-20,2060
Tiruppur,Banana,Apr-20,1945
Tiruppur,Banana,May-20,1970
Tiruppur,Banana,Jun-20,2075
Tiruppur,Banana,Jul-20,2060
Tiruppur,Banana,Aug-20,1935
Tiruppur,Banana,Sep-20,1950
Tiruppur,Banana,Oct-20,2055
Tiruppur,Banana,Nov-20,1965
Tiruppur,Banana,Dec-20,2070
Tiruppur,Banana,Jan-21,2015
Tiruppur,Banana,Feb-21,1945
Tiruppur,Banana,Mar-21,1920
Tiruppur,Banana,Apr-21,1890
Tiruppur,Banana,May-21,1950
Tiruppur,Banana,Jun-21,2015
Tiruppur,Banana,Jun-21,1950
Tiruppur,Banana,Jul-21,1960
Tiruppur,Banana,Aug-21,1990
Tiruppur,Banana,Sep-21,2075
Tiruppur,Banana,Oct-21,2030
Tiruppur,Banana,Nov-21,2025
Tiruppur,Banana,Dec-21,1990
Tiruppur,Banana,Feb-22,2030
Tiruppur,Banana,Mar-22,2050
Tiruppur,Banana,Apr-22,2040
Tiruppur,Banana,May-22,1890
Tiruppur,Banana,May-22,2020
Tiruppur,Banana,Jun-22,2055
Tiruppur,Banana,Jul-22,1995
Tiruppur,Banana,Aug-22,1965
Tiruppur,Banana,Sep-22,1965
Tiruppur,Banana,Sep-22,1990
Tiruppur,Banana,Oct-22,2055
Tiruppur,Banana,Nov-22,1915
Tiruppur,Banana,Dec-22,2000
Tiruppur,Banana,Jan-23,2045
Tiruppur,Banana,Feb-23,1925
Tiruppur,Banana,Feb-23,1935
Tiruppur,Banana,Mar-23,1955
Tiruppur,Bengal Gram,Feb-15,5365
Tiruppur,Bengal Gram,Feb-15,5420
Tiruppur,Bengal Gram,Mar-15,5385
Tiruppur,Bengal Gram,Mar-15,5525
Tiruppur,Bengal Gram,Mar-15,5395
Tiruppur,Bengal Gram,Mar-15,5455
Tiruppur,Bengal Gram,Mar-15,5550
Tiruppur,Bengal Gram,May-15,5420
Tiruppur,Bengal Gram,May-15,5385
Tiruppur,Bengal Gram,May-15,5530
Tiruppur,Bengal Gram,May-15,5375
Tiruppur,Bengal Gram,May-15,5555
Tiruppur,Bengal Gram,Jun-15,5460
Tiruppur,Bengal Gram,Jun-15,5410
Tiruppur,Bengal Gram,Jun-15,5560
Tiruppur,Bengal Gram,Jun-15,5445
Tiruppur,Bengal Gram,Jun-15,5400
Tiruppur,Bengal Gram,Jun-15,5530
Tiruppur,Bengal Gram,Jul-15,5440
Tiruppur,Bengal Gram,Jul-15,5530
Tiruppur,Bengal Gram,Jul-15,5385
Tiruppur,Bengal Gram,Jul-15,5380
Tiruppur,Bengal Gram,Aug-15,5365
Tiruppur,Bengal Gram,Aug-15,5560
Tiruppur,Bengal Gram,Aug-15,5525
Tiruppur,Bengal Gram,Aug-15,5540
Tiruppur,Bengal Gram,Sep-15,5385
Tiruppur,Bengal Gram,Sep-15,5405
Tiruppur,Bengal Gram,Sep-15,5455
Tiruppur,Bengal Gram,Sep-15,5500
Tiruppur,Bengal Gram,Sep-15,5455
Tiruppur,Bengal Gram,Sep-15,5475
Tiruppur,Bengal Gram,Oct-15,5540
Tiruppur,Bengal Gram,Oct-15,5520
Tiruppur,Bengal Gram,Oct-15,5370
Tiruppur,Bengal Gram,Oct-15,5365
Tiruppur,Bengal Gram,Oct-15,5540
Tiruppur,Bengal Gram,Oct-15,5415
Tiruppur,Bengal Gram,Nov-15,5520
Tiruppur,Bengal Gram,Nov-15,5530
Tiruppur,Bengal Gram,Nov-15,5420
Tiruppur,Bengal Gram,Nov-15,5535
Tiruppur,Bengal Gram,Nov-15,5505
Tiruppur,Bengal Gram,Nov-15,5405
Tiruppur,Bengal Gram,Dec-15,5560
Tiruppur,Bengal Gram,Dec-15,5465
Tiruppur,Bengal Gram,Dec-15,5430
Tiruppur,Bengal Gram,Dec-15,5390
Tiruppur,Bengal Gram,Dec-15,5535
Tiruppur,Bengal Gram,Dec-15,5440
Tiruppur,Bengal Gram,Jan-16,5555
Tiruppur,Bengal Gram,Jan-16,5400
Tiruppur,Bengal Gram,Jan-16,5545
Tiruppur,Bengal Gram,Feb-16,5515
Tiruppur,Bengal Gram,Feb-16,5385
Tiruppur,Bengal Gram,Feb-16,5370
Tiruppur,Bengal Gram,Feb-16,5425
Tiruppur,Bengal Gram,Feb-16,5390
Tiruppur,Bengal Gram,Mar-16,5515
Tiruppur,Bengal Gram,Mar-16,5550
Tiruppur,Bengal Gram,Mar-16,5545
Tiruppur,Bengal Gram,Mar-16,5545
Tiruppur,Bengal Gram,Mar-16,5525
Tiruppur,Bengal Gram,Mar-16,5475
Tiruppur,Bengal Gram,Apr-16,5485
Tiruppur,Bengal Gram,Apr-16,5495
Tiruppur,Bengal Gram,Apr-16,5415
Tiruppur,Bengal Gram,Apr-16,5405
Tiruppur,Bengal Gram,Apr-16,5530
Tiruppur,Bengal Gram,May-16,5540
Tiruppur,Bengal Gram,May-16,5365
Tiruppur,Bengal Gram,May-16,5370
Tiruppur,Bengal Gram,May-16,5550
Tiruppur,Bengal Gram,May-16,5550
Tiruppur,Bengal Gram,May-16,5415
Tiruppur,Bengal Gram,Jun-16,5445
Tiruppur,Bengal Gram,Jun-16,5525
Tiruppur,Bengal Gram,Jun-16,5525
Tiruppur,Bengal Gram,Jun-16,5395
Tiruppur,Bengal Gram,Jun-16,5510
Tiruppur,Bengal Gram,Jul-16,5505
Tiruppur,Bengal Gram,Jul-16,5410
Tiruppur,Bengal Gram,Jul-16,5415
Tiruppur,Bengal Gram,Jul-16,5505
Tiruppur,Bengal Gram,Aug-16,5555
Tiruppur,Bengal Gram,Aug-16,5425
Tiruppur,Bengal Gram,Sep-16,5425
Tiruppur,Bengal Gram,Sep-16,5505
Tiruppur,Bengal Gram,Sep-16,5555
Tiruppur,Bengal Gram,Oct-16,5365
Tiruppur,Bengal Gram,Oct-16,5480
Tiruppur,Bengal Gram,Oct-16,5485
Tiruppur,Bengal Gram,Oct-16,5455
Tiruppur,Bengal Gram,Nov-16,5555
Tiruppur,Bengal Gram,Nov-16,5545
Tiruppur,Bengal Gram,Dec-16,5480
Tiruppur,Bengal Gram,Nov-17,5415
Tiruppur,Bengal Gram,Feb-18,5525
Tiruppur,Bengal Gram,Feb-18,5555
Tiruppur,Bengal Gram,Mar-18,5455
Tiruppur,Bengal Gram,Mar-18,5525
Tiruppur,Bengal Gram,Mar-18,5540
Tiruppur,Bengal Gram,Apr-18,5480
Tiruppur,Bengal Gram,Apr-18,5365
Tiruppur,Bengal Gram,Apr-18,5495
Tiruppur,Bengal Gram,May-18,5465
Tiruppur,Bengal Gram,May-18,5385
Tiruppur,Bengal Gram,May-18,5445
Tiruppur,Bengal Gram,May-18,5415
Tiruppur,Bengal Gram,Mar-20,5445
Tiruppur,Bengal Gram,Mar-23,5450
Tiruppur,Black Gram,Jan-20,6235
Tiruppur,Black Gram,Jan-20,6330
Tiruppur,Black Gram,Feb-20,6270
Tiruppur,Black Gram,Feb-20,6235
Tiruppur,Black Gram,Feb-20,6145
Tiruppur,Black Gram,Mar-20,6225
Tiruppur,Black Gram,Mar-20,6145
Tiruppur,Black Gram,Mar-20,6195
Tiruppur,Black Gram,Apr-20,6240
Tiruppur,Black Gram,Apr-20,6215
Tiruppur,Black Gram,Apr-20,6330
Tiruppur,Black Gram,May-20,6320
Tiruppur,Black Gram,May-20,6225
Tiruppur,Black Gram,May-20,6140
Tiruppur,Black Gram,Jun-20,6300
Tiruppur,Black Gram,Jun-20,6270
Tiruppur,Black Gram,Jun-20,6195
Tiruppur,Black Gram,Jul-20,6185
Tiruppur,Black Gram,Jul-20,6265
Tiruppur,Black Gram,Jul-20,6145
Tiruppur,Black Gram,Aug-20,6260
Tiruppur,Black Gram,Aug-20,6275
Tiruppur,Black Gram,Aug-20,6150
Tiruppur,Black Gram,Sep-20,6175
Tiruppur,Black Gram,Sep-20,6265
Tiruppur,Black Gram,Oct-20,6145
Tiruppur,Black Gram,Oct-20,6305
Tiruppur,Black Gram,Oct-20,6215
Tiruppur,Black Gram,Nov-20,6195
Tiruppur,Black Gram,Nov-20,6180
Tiruppur,Black Gram,Nov-20,6245
Tiruppur,Black Gram,Dec-20,6230
Tiruppur,Black Gram,Dec-20,6145
Tiruppur,Black Gram,Dec-20,6150
Tiruppur,Black Gram,Jan-21,6175
Tiruppur,Black Gram,Jan-21,6295
Tiruppur,Black Gram,Feb-21,6215
Tiruppur,Black Gram,Feb-21,6200
Tiruppur,Black Gram,Mar-21,6260
Tiruppur,Black Gram,Mar-21,6230
Tiruppur,Black Gram,Mar-21,6195
Tiruppur,Black Gram,Apr-21,6255
Tiruppur,Black Gram,Apr-21,6155
Tiruppur,Black Gram,Apr-21,6135
Tiruppur,Black Gram,May-21,6245
Tiruppur,Black Gram,May-21,6320
Tiruppur,Black Gram,May-21,6190
Tiruppur,Black Gram,Jun-21,6290
Tiruppur,Black Gram,Jun-21,6240
Tiruppur,Black Gram,Jun-21,6175
Tiruppur,Black Gram,Jul-21,6175
Tiruppur,Black Gram,Jul-21,6290
Tiruppur,Black Gram,Jul-21,6155
Tiruppur,Black Gram,Aug-21,6320
Tiruppur,Black Gram,Aug-21,6135
Tiruppur,Black Gram,Sep-21,6285
Tiruppur,Black Gram,Sep-21,6165
Tiruppur,Black Gram,Sep-21,6300
Tiruppur,Black Gram,Oct-21,6155
Tiruppur,Black Gram,Oct-21,6205
Tiruppur,Black Gram,Nov-21,6230
Tiruppur,Black Gram,Nov-21,6270
Tiruppur,Black Gram,Dec-21,6310
Tiruppur,Black Gram,Dec-21,6325
Tiruppur,Black Gram,Jan-22,6180
Tiruppur,Black Gram,Jan-22,6155
Tiruppur,Black Gram,Jan-22,6170
Tiruppur,Black Gram,Feb-22,6245
Tiruppur,Black Gram,Feb-22,6145
Tiruppur,Black Gram,Feb-22,6325
Tiruppur,Black Gram,Mar-22,6305
Tiruppur,Black Gram,Mar-22,6275
Tiruppur,Black Gram,Mar-22,6190
Tiruppur,Black Gram,Apr-22,6165
Tiruppur,Black Gram,Apr-22,6330
Tiruppur,Black Gram,Apr-22,6295
Tiruppur,Black Gram,May-22,6265
Tiruppur,Black Gram,May-22,6205
Tiruppur,Black Gram,May-22,6190
Tiruppur,Black Gram,Jun-22,6290
Tiruppur,Black Gram,Jun-22,6230
Tiruppur,Black Gram,Jun-22,6140
Tiruppur,Black Gram,Jul-22,6250
Tiruppur,Black Gram,Jul-22,6305
Tiruppur,Black Gram,Aug-22,6205
Tiruppur,Black Gram,Aug-22,6240
Tiruppur,Black Gram,Aug-22,6185
Tiruppur,Black Gram,Sep-22,6315
Tiruppur,Black Gram,Sep-22,6155
Tiruppur,Black Gram,Sep-22,6315
Tiruppur,Black Gram,Oct-22,6190
Tiruppur,Black Gram,Oct-22,6300
Tiruppur,Black Gram,Oct-22,6180
Tiruppur,Black Gram,Nov-22,6320
Tiruppur,Black Gram,Nov-22,6315
Tiruppur,Black Gram,Dec-22,6155
Tiruppur,Black Gram,Dec-22,6270
Tiruppur,Black Gram,Dec-22,6320
Tiruppur,Black Gram,Jan-23,6160
Tiruppur,Black Gram,Jan-23,6220
Tiruppur,Black Gram,Jan-23,6240
Tiruppur,Black Gram,Feb-23,6135
Tiruppur,Black Gram,Feb-23,6260
Tiruppur,Black Gram,Feb-23,6235
Tiruppur,Black Gram,Mar-23,6220
Tiruppur,Black Gram,Mar-23,6255
Tiruppur,Black Gram,Mar-23,6315
Tiruppur,Coconut,Jan-19,2485
Tiruppur,Coconut,Jan-19,2485
Tiruppur,Coconut,Feb-19,2395
Tiruppur,Coconut,Feb-19,2455
Tiruppur,Coconut,Mar-19,2340
Tiruppur,Coconut,Mar-19,2315
Tiruppur,Coconut,Apr-19,2325
Tiruppur,Coconut,Apr-19,2450
Tiruppur,Coconut,May-19,2315
Tiruppur,Coconut,Jun-19,2355
Tiruppur,Coconut,Jun-19,2440
Tiruppur,Coconut,Jul-19,2375
Tiruppur,Coconut,Jul-19,2470
Tiruppur,Coconut,Aug-19,2440
Tiruppur,Coconut,Aug-19,2365
Tiruppur,Coconut,Sep-19,2360
Tiruppur,Coconut,Sep-19,2385
Tiruppur,Coconut,Oct-19,2350
Tiruppur,Coconut,Oct-19,2480
Tiruppur,Coconut,Nov-19,2325
Tiruppur,Coconut,Nov-19,2485
Tiruppur,Coconut,Dec-19,2425
Tiruppur,Coconut,Dec-19,2475
Tiruppur,Coconut,Jan-20,2370
Tiruppur,Coconut,Jan-20,2325
Tiruppur,Coconut,Feb-20,2345
Tiruppur,Coconut,Feb-20,2315
Tiruppur,Coconut,Mar-20,2460
Tiruppur,Coconut,Mar-20,2490
Tiruppur,Coconut,Apr-20,2375
Tiruppur,Coconut,Apr-20,2365
Tiruppur,Coconut,May-20,2465
Tiruppur,Coconut,May-20,2385
Tiruppur,Coconut,Jun-20,2325
Tiruppur,Coconut,Jun-20,2440
Tiruppur,Coconut,Jul-20,2485
Tiruppur,Coconut,Jul-20,2480
Tiruppur,Coconut,Aug-20,2390
Tiruppur,Coconut,Aug-20,2485
Tiruppur,Coconut,Sep-20,2430
Tiruppur,Coconut,Sep-20,2325
Tiruppur,Coconut,Oct-20,2415
Tiruppur,Coconut,Oct-20,2405
Tiruppur,Coconut,Nov-20,2490
Tiruppur,Coconut,Nov-20,2325
Tiruppur,Coconut,Dec-20,2465
Tiruppur,Coconut,Dec-20,2480
Tiruppur,Coconut,Jan-21,2500
Tiruppur,Coconut,Jan-21,2355
Tiruppur,Coconut,Feb-21,2350
Tiruppur,Coconut,Feb-21,2440
Tiruppur,Coconut,Mar-21,2350
Tiruppur,Coconut,Mar-21,2350
Tiruppur,Coconut,Apr-21,2330
Tiruppur,Coconut,Apr-21,2405
Tiruppur,Coconut,May-21,2325
Tiruppur,Coconut,May-21,2455
Tiruppur,Coconut,Jun-21,2500
Tiruppur,Coconut,Jun-21,2405
Tiruppur,Coconut,Jul-21,2385
Tiruppur,Coconut,Jul-21,2320
Tiruppur,Coconut,Aug-21,2390
Tiruppur,Coconut,Aug-21,2425
Tiruppur,Coconut,Sep-21,2475
Tiruppur,Coconut,Sep-21,2440
Tiruppur,Coconut,Oct-21,2380
Tiruppur,Coconut,Oct-21,2495
Tiruppur,Coconut,Nov-21,2335
Tiruppur,Coconut,Dec-21,2355
Tiruppur,Coconut,Dec-21,2430
Tiruppur,Coconut,Jan-22,2425
Tiruppur,Coconut,Jan-22,2310
Tiruppur,Coconut,Feb-22,2420
Tiruppur,Coconut,Feb-22,2455
Tiruppur,Coconut,Mar-22,2425
Tiruppur,Coconut,Mar-22,2340
Tiruppur,Coconut,Apr-22,2310
Tiruppur,Coconut,Apr-22,2465
Tiruppur,Coconut,May-22,2475
Tiruppur,Coconut,May-22,2320
Tiruppur,Coconut,Jun-22,2325
Tiruppur,Coconut,Jun-22,2350
Tiruppur,Coconut,Jul-22,2430
Tiruppur,Coconut,Jul-22,2410
Tiruppur,Coconut,Aug-22,2440
Tiruppur,Coconut,Aug-22,2365
Tiruppur,Coconut,Sep-22,2360
Tiruppur,Coconut,Sep-22,2430
Tiruppur,Coconut,Oct-22,2320
Tiruppur,Coconut,Oct-22,2415
Tiruppur,Coconut,Nov-22,2405
Tiruppur,Coconut,Nov-22,2340
Tiruppur,Coconut,Dec-22,2350
Tiruppur,Coconut,Dec-22,2440
Tiruppur,Coconut,Jan-23,2380
Tiruppur,Coconut,Jan-23,2440
Tiruppur,Coconut,Feb-23,2405
Tiruppur,Coconut,Feb-23,2465
Tiruppur,Coconut,Mar-23,2365
Tiruppur,Coconut,Mar-23,2420
Tiruppur,Cotton,Jan-19,5560
Tiruppur,Cotton,Jan-19,5710
Tiruppur,Cotton,Jan-19,5585
Tiruppur,Cotton,Feb-19,5620
Tiruppur,Cotton,Feb-19,5665
Tiruppur,Cotton,Feb-19,5590
Tiruppur,Cotton,Mar-19,5605
Tiruppur,Cotton,Mar-19,5740
Tiruppur,Cotton,Mar-19,5745
Tiruppur,Cotton,Apr-19,5685
Tiruppur,Cotton,Apr-19,5695
Tiruppur,Cotton,Apr-19,5670
Tiruppur,Cotton,May-19,5625
Tiruppur,Cotton,May-19,5700
Tiruppur,Cotton,May-19,5695
Tiruppur,Cotton,Jun-19,5730
Tiruppur,Cotton,Jun-19,5710
Tiruppur,Cotton,Jun-19,5555
Tiruppur,Cotton,Jul-19,5625
Tiruppur,Cotton,Jul-19,5635
Tiruppur,Cotton,Jul-19,5725
Tiruppur,Cotton,Aug-19,5610
Tiruppur,Cotton,Aug-19,5730
Tiruppur,Cotton,Aug-19,5720
Tiruppur,Cotton,Sep-19,5635
Tiruppur,Cotton,Sep-19,5680
Tiruppur,Cotton,Sep-19,5625
Tiruppur,Cotton,Sep-19,5710
Tiruppur,Cotton,Oct-19,5730
Tiruppur,Cotton,Oct-19,5590
Tiruppur,Cotton,Oct-19,5700
Tiruppur,Cotton,Nov-19,5605
Tiruppur,Cotton,Nov-19,5695
Tiruppur,Cotton,Nov-19,5670
Tiruppur,Cotton,Dec-19,5580
Tiruppur,Cotton,Dec-19,5595
Tiruppur,Cotton,Dec-19,5665
Tiruppur,Cotton,Jan-20,5710
Tiruppur,Cotton,Jan-20,5625
Tiruppur,Cotton,Jan-20,5745
Tiruppur,Cotton,Feb-20,5740
Tiruppur,Cotton,Feb-20,5665
Tiruppur,Cotton,Feb-20,5650
Tiruppur,Cotton,Mar-20,5585
Tiruppur,Cotton,Mar-20,5735
Tiruppur,Cotton,Mar-20,5585
Tiruppur,Cotton,Apr-20,5715
Tiruppur,Cotton,Apr-20,5750
Tiruppur,Cotton,Apr-20,5675
Tiruppur,Cotton,May-20,5680
Tiruppur,Cotton,May-20,5635
Tiruppur,Cotton,May-20,5670
Tiruppur,Cotton,Jun-20,5645
Tiruppur,Cotton,Jun-20,5575
Tiruppur,Cotton,Jun-20,5705
Tiruppur,Cotton,Jul-20,5715
Tiruppur,Cotton,Jul-20,5750
Tiruppur,Cotton,Jul-20,5575
Tiruppur,Cotton,Jul-20,5575
Tiruppur,Cotton,Aug-20,5735
Tiruppur,Cotton,Aug-20,5580
Tiruppur,Cotton,Aug-20,5680
Tiruppur,Cotton,Sep-20,5740
Tiruppur,Cotton,Sep-20,5645
Tiruppur,Cotton,Sep-20,5575
Tiruppur,Cotton,Oct-20,5630
Tiruppur,Cotton,Oct-20,5645
Tiruppur,Cotton,Oct-20,5630
Tiruppur,Cotton,Nov-20,5620
Tiruppur,Cotton,Nov-20,5725
Tiruppur,Cotton,Nov-20,5590
Tiruppur,Cotton,Dec-20,5730
Tiruppur,Cotton,Dec-20,5685
Tiruppur,Cotton,Dec-20,5555
Tiruppur,Cotton,Jan-21,5615
Tiruppur,Cotton,Jan-21,5640
Tiruppur,Cotton,Jan-21,5655
Tiruppur,Cotton,Feb-21,5630
Tiruppur,Cotton,Feb-21,5660
Tiruppur,Cotton,Feb-21,5590
Tiruppur,Cotton,Mar-21,5645
Tiruppur,Cotton,Mar-21,5610
Tiruppur,Cotton,Mar-21,5650
Tiruppur,Cotton,Apr-21,5560
Tiruppur,Cotton,Apr-21,5555
Tiruppur,Cotton,Apr-21,5610
Tiruppur,Cotton,May-21,5650
Tiruppur,Cotton,May-21,5705
Tiruppur,Cotton,May-21,5750
Tiruppur,Cotton,May-21,5605
Tiruppur,Cotton,Jun-21,5575
Tiruppur,Cotton,Jun-21,5580
Tiruppur,Cotton,Jun-21,5645
Tiruppur,Cotton,Jul-21,5675
Tiruppur,Cotton,Jul-21,5645
Tiruppur,Cotton,Jul-21,5555
Tiruppur,Cotton,Aug-21,5575
Tiruppur,Cotton,Aug-21,5705
Tiruppur,Cotton,Aug-21,5595
Tiruppur,Cotton,Sep-21,5615
Tiruppur,Cotton,Sep-21,5650
Tiruppur,Cotton,Sep-21,5710
Tiruppur,Cotton,Oct-21,5725
Tiruppur,Cotton,Oct-21,5705
Tiruppur,Cotton,Oct-21,5720
Tiruppur,Cotton,Nov-21,5590
Tiruppur,Cotton,Nov-21,5555
Tiruppur,Cotton,Nov-21,5575
Tiruppur,Cotton,Dec-21,5595
Tiruppur,Cotton,Dec-21,5560
Tiruppur,Cotton,Dec-21,5705
Tiruppur,Cotton,Jan-22,5725
Tiruppur,Cotton,Jan-22,5595
Tiruppur,Cotton,Jan-22,5660
Tiruppur,Cotton,Feb-22,5630
Tiruppur,Cotton,Feb-22,5730
Tiruppur,Cotton,Feb-22,5665
Tiruppur,Cotton,Mar-22,5675
Tiruppur,Cotton,Mar-22,5620
Tiruppur,Cotton,Mar-22,5745
Tiruppur,Cotton,Mar-22,5715
Tiruppur,Cotton,Apr-22,5735
Tiruppur,Cotton,Apr-22,5690
Tiruppur,Cotton,Apr-22,5705
Tiruppur,Cotton,May-22,5585
Tiruppur,Cotton,May-22,5600
Tiruppur,Cotton,May-22,5685
Tiruppur,Cotton,Jun-22,5675
Tiruppur,Cotton,Jun-22,5615
Tiruppur,Cotton,Jun-22,5620
Tiruppur,Cotton,Jul-22,5595
Tiruppur,Cotton,Jul-22,5650
Tiruppur,Cotton,Jul-22,5645
Tiruppur,Cotton,Aug-22,5580
Tiruppur,Cotton,Aug-22,5600
Tiruppur,Cotton,Aug-22,5720
Tiruppur,Cotton,Sep-22,5675
Tiruppur,Cotton,Sep-22,5655
Tiruppur,Cotton,Sep-22,5600
Tiruppur,Cotton,Oct-22,5575
Tiruppur,Cotton,Oct-22,5645
Tiruppur,Cotton,Oct-22,5690
Tiruppur,Cotton,Nov-22,5560
Tiruppur,Cotton,Nov-22,5570
Tiruppur,Cotton,Nov-22,5595
Tiruppur,Cotton,Dec-22,5595
Tiruppur,Cotton,Dec-22,5630
Tiruppur,Cotton,Dec-22,5750
Tiruppur,Cotton,Jan-23,5600
Tiruppur,Cotton,Jan-23,5595
Tiruppur,Cotton,Jan-23,5670
Tiruppur,Cotton,Feb-23,5635
Tiruppur,Cotton,Feb-23,5565
Tiruppur,Cotton,Feb-23,5575
Tiruppur,Cotton,Mar-23,5705
Tiruppur,Cotton,Mar-23,5555
Tiruppur,Cotton,Mar-23,5660
Tiruppur,Green Gram,Jan-18,5240
Tiruppur,Green Gram,Jan-18,5405
Tiruppur,Green Gram,Feb-18,5270
Tiruppur,Green Gram,Feb-18,5275
Tiruppur,Green Gram,Feb-18,5390
Tiruppur,Green Gram,Mar-18,5245
Tiruppur,Green Gram,Mar-18,5400
Tiruppur,Green Gram,Mar-18,5395
Tiruppur,Green Gram,Apr-18,5390
Tiruppur,Green Gram,Apr-18,5340
Tiruppur,Green Gram,Apr-18,5385
Tiruppur,Green Gram,May-18,5335
Tiruppur,Green Gram,May-18,5275
Tiruppur,Green Gram,May-18,5345
Tiruppur,Green Gram,Jun-18,5375
Tiruppur,Green Gram,Jun-18,5280
Tiruppur,Green Gram,Jul-18,5340
Tiruppur,Green Gram,Jul-18,5325
Tiruppur,Green Gram,Aug-18,5300
Tiruppur,Green Gram,Aug-18,5255
Tiruppur,Green Gram,Sep-18,5235
Tiruppur,Green Gram,Sep-18,5315
Tiruppur,Green Gram,Oct-18,5270
Tiruppur,Green Gram,Oct-18,5240
Tiruppur,Green Gram,Dec-18,5345
Tiruppur,Green Gram,Dec-18,5415
Tiruppur,Green Gram,Dec-18,5335
Tiruppur,Green Gram,Jan-19,5340
Tiruppur,Green Gram,Jan-19,5240
Tiruppur,Green Gram,Feb-19,5240
Tiruppur,Green Gram,Feb-19,5395
Tiruppur,Green Gram,Feb-19,5250
Tiruppur,Green Gram,Feb-19,5260
Tiruppur,Green Gram,Mar-19,5245
Tiruppur,Green Gram,Mar-19,5245
Tiruppur,Green Gram,Mar-19,5400
Tiruppur,Green Gram,Apr-19,5340
Tiruppur,Green Gram,Apr-19,5275
Tiruppur,Green Gram,Apr-19,5340
Tiruppur,Green Gram,May-19,5245
Tiruppur,Green Gram,May-19,5360
Tiruppur,Green Gram,May-19,5355
Tiruppur,Green Gram,Jun-19,5420
Tiruppur,Green Gram,Jun-19,5405
Tiruppur,Green Gram,Jul-19,5240
Tiruppur,Green Gram,Jul-19,5400
Tiruppur,Green Gram,Jul-19,5360
Tiruppur,Green Gram,Aug-19,5295
Tiruppur,Green Gram,Aug-19,5380
Tiruppur,Green Gram,Sep-19,5245
Tiruppur,Green Gram,Oct-19,5280
Tiruppur,Green Gram,Oct-19,5415
Tiruppur,Green Gram,Oct-19,5350
Tiruppur,Green Gram,Nov-19,5270
Tiruppur,Green Gram,Nov-19,5350
Tiruppur,Green Gram,Dec-19,5360
Tiruppur,Green Gram,Dec-19,5285
Tiruppur,Green Gram,Jan-20,5275
Tiruppur,Green Gram,Jan-20,5410
Tiruppur,Green Gram,Feb-20,5260
Tiruppur,Green Gram,Feb-20,5405
Tiruppur,Green Gram,Feb-20,5380
Tiruppur,Green Gram,Mar-20,5390
Tiruppur,Green Gram,Mar-20,5365
Tiruppur,Green Gram,Mar-20,5335
Tiruppur,Green Gram,Apr-20,5245
Tiruppur,Green Gram,Apr-20,5365
Tiruppur,Green Gram,May-20,5395
Tiruppur,Green Gram,May-20,5415
Tiruppur,Green Gram,May-20,5245
Tiruppur,Green Gram,Jun-20,5285
Tiruppur,Green Gram,Jun-20,5320
Tiruppur,Green Gram,Jun-20,5320
Tiruppur,Green Gram,Jul-20,5310
Tiruppur,Green Gram,Aug-20,5410
Tiruppur,Green Gram,Aug-20,5300
Tiruppur,Green Gram,Sep-20,5360
Tiruppur,Green Gram,Sep-20,5320
Tiruppur,Green Gram,Nov-20,5270
Tiruppur,Green Gram,Dec-20,5235
Tiruppur,Green Gram,Jan-21,5330
Tiruppur,Green Gram,Feb-21,5400
Tiruppur,Green Gram,Feb-21,5250
Tiruppur,Green Gram,Mar-21,5370
Tiruppur,Green Gram,Apr-21,5385
Tiruppur,Green Gram,May-21,5270
Tiruppur,Green Gram,Jun-21,5300
Tiruppur,Green Gram,Jun-21,5270
Tiruppur,Green Gram,Dec-21,5385
Tiruppur,Green Gram,Jan-22,5270
Tiruppur,Green Gram,Feb-22,5340
Tiruppur,Green Gram,Feb-22,5360
Tiruppur,Green Gram,Mar-22,5405
Tiruppur,Green Gram,Mar-22,5270
Tiruppur,Green Gram,Apr-22,5265
Tiruppur,Green Gram,Apr-22,5325
Tiruppur,Green Gram,May-22,5315
Tiruppur,Green Gram,May-22,5355
Tiruppur,Green Gram,Jun-22,5410
Tiruppur,Green Gram,Jun-22,5280
Tiruppur,Green Gram,Jul-22,5330
Tiruppur,Green Gram,Aug-22,5390
Tiruppur,Green Gram,Sep-22,5370
Tiruppur,Green Gram,Nov-22,5310
Tiruppur,Green Gram,Jan-23,5275
Tiruppur,Green Gram,Jan-23,5380
Tiruppur,Green Gram,Feb-23,5375
Tiruppur,Green Gram,Feb-23,5340
Tiruppur,Green Gram,Feb-23,5425
Tiruppur,Green Gram,Mar-23,5415
Tiruppur,Green Gram,Mar-23,5385
Tiruppur,Maize,Jan-19,1775
Tiruppur,Maize,Jan-19,1820
Tiruppur,Maize,Feb-19,1825
Tiruppur,Maize,Feb-19,1895
Tiruppur,Maize,Mar-19,1840
Tiruppur,Maize,Mar-19,1750
Tiruppur,Maize,Apr-19,1780
Tiruppur,Maize,Apr-19,1820
Tiruppur,Maize,Apr-19,1760
Tiruppur,Maize,May-19,1920
Tiruppur,Maize,May-19,1860
Tiruppur,Maize,Jun-19,1765
Tiruppur,Maize,Jun-19,1795
Tiruppur,Maize,Jul-19,1890
Tiruppur,Maize,Jul-19,1745
Tiruppur,Maize,Jul-19,1865
Tiruppur,Maize,Aug-19,1875
